project,id,game_name_display,review,review_date,combined_rating,annotation_certainty,is-review-bombing,is-rating-game-related,criticism-praise-game-content,criticism-praise-developer-publisher,criticism-praise-ideological,criticism-praise-political,review_bomb_reason,review_bomb_type,source,rating,input_ids,review_length
Firewatch,91871458,Firewatch,"very well written and a fun game, very short though.


sadly its made by A**hole developers, so as of recent events ill never buy their games again",14.09.2017 19:16:08,Nicht empfohlen,100.0,Ja,Nein,Ja,Ja,Nein,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  2200  2092  2517  1998  1037  4569  2208  1010  2200  2460  2295
  1012 13718  2049  2081  2011  1037  1008  1008  4920  9797  1010  2061
  2004  1997  3522  2824  5665  2196  4965  2037  2399  2153   102]",69
Firewatch,91871459,Firewatch,"Bought game from gog. Game lasted me about 3.5 hrs. I loved the whole game, development of the characters, it looks great. That is up until the end. I will spare you the ending and just say that to me it felt lazy.",14.09.2017 01:27:56,Nicht empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  4149  2208  2013  2175  2290  1012  2208  6354  2033  2055  1017
  1012  1019 17850  2015  1012  1045  3866  1996  2878  2208  1010  2458
  1997  1996  3494  1010  2009  3504  2307  1012  2008  2003  2039  2127
  1996  2203  1012  1045  2097  8622  2017  1996  4566  1998  2074  2360
  2008  2000  2033  2009  2371 13971  1012   102]",110
Firewatch,91871460,Firewatch,"Short game, shitty story, shitty ending, desition making doesnt really matter and too expensive for its content.

This is a 1hr walking simulator",17.09.2017 11:46:27,Nicht empfohlen,88.88888888888889,Nein,Ja,Ja,Nein,Nein,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  2460  2208  1010 28543  2466  1010 28543  4566  1010  4078 22753
  2437  2987  2102  2428  3043  1998  2205  6450  2005  2049  4180  1012
  2023  2003  1037  1015  8093  3788 25837   102]",60
Firewatch,91871461,Firewatch,"Writer of this game is a moral busybody, so, screw it, i'll do the same.
Shame on you, Sean Vanaman.

Just another GamerGater corrupting vidya games with his politically correct quotas.",17.09.2017 06:00:55,Nicht empfohlen,77.77777777777779,Ja,Nein,Nein,Ja,Ja,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  3213  1997  2023  2208  2003  1037  7191  5697 23684  1010  2061
  1010 11224  2009  1010  1045  1005  2222  2079  1996  2168  1012  9467
  2006  2017  1010  5977  3158 23093  1012  2074  2178 27911  5867  2099
 13593  2075  6819 25838  2399  2007  2010 10317  6149 20563  2015  1012
   102]",90
Firewatch,91871462,Firewatch,"Even though the game is rather pretty for a walking simulator and has well written voice acting, the developers actions of late really put a lot into perspective on how they abuse DMCA. Even though you can disagree with what I said, it's not right to target specific people for what they said if they didn't say it while playing your game, or take back consent that you already gave. This is no better than forcing a video review to be taken down because you didn't want a bad review.",23.09.2017 19:19:59,Nicht empfohlen,66.66666666666666,Nein,Ja,Ja,Ja,Nein,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  2130  2295  1996  2208  2003  2738  3492  2005  1037  3788 25837
  1998  2038  2092  2517  2376  3772  1010  1996  9797  4506  1997  2397
  2428  2404  1037  2843  2046  7339  2006  2129  2027  6905  1040 12458
  2050  1012  2130  2295  2017  2064 21090  2007  2054  1045  2056  1010
  2009  1005  1055  2025  2157  2000  4539  3563  2111  2005  2054  2027
  2056  2065  2027  2134  1005  1056  2360  2009  2096  2652  2115  2208
  1010  2030  2202  2067  9619  2008  2017  2525  2435  1012  2023  2003
  2053  2488  2084  6932  1037  2678  3319  2000  2022  2579  2091  2138
  2017  2134  1005  1056  2215  1037  2919  3319  1012   102]",209
Firewatch,91871463,Firewatch,"FUUUUCK Campo Santo. Really? This game was fine, but don't support a developer who's going to make bullshit DMCA claims on youtube. This is how you kill YouTube content. If we keep allowing devs to go down this path, all YouTube is going to be is advertisements. FUCK CAMPO SANTO",15.09.2017 01:06:32,Nicht empfohlen,55.55555555555555,Ja,Nein,Ja,Ja,Ja,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101 11865  2226  2226 12722 22339 11685  1012  2428  1029  2023  2208
  2001  2986  1010  2021  2123  1005  1056  2490  1037  9722  2040  1005
  1055  2183  2000  2191 14636  1040 12458  2050  4447  2006  7858  1012
  2023  2003  2129  2017  3102  7858  4180  1012  2065  2057  2562  4352
 16475  2015  2000  2175  2091  2023  4130  1010  2035  7858  2003  2183
  2000  2022  2003 14389  1012  6616 22339 11685   102]",128
Firewatch,91871464,Firewatch,"I wish I could refund this game. Shady Developer, shady Copyright practices. I will never buy a game from your as#es again. Good riddance!!!!!!",15.09.2017 21:33:52,Nicht empfohlen,66.66666666666666,Ja,Nein,Nein,Ja,Ja,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  1045  4299  1045  2071 25416  8630  2023  2208  1012 22824  9722
  1010 22824  9385  6078  1012  1045  2097  2196  4965  1037  2208  2013
  2115  2004  1001  9686  2153  1012  2204  9436 25514   999   999   999
   999   999   999   102]",82
Firewatch,91871465,Firewatch,"The music's kind of nice. The art style's cute. Everything else is boring as fuck. I couldnt bring myself to finish it, honestly. But from what I've seen, the gameplay is incredibly short too. It's not worth 20 dollars.",13.09.2017 01:19:07,Nicht empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  1996  2189  1005  1055  2785  1997  3835  1012  1996  2396  2806
  1005  1055 10140  1012  2673  2842  2003 11771  2004  6616  1012  1045
  2481  2102  3288  2870  2000  3926  2009  1010  9826  1012  2021  2013
  2054  1045  1005  2310  2464  1010  1996 11247  2003 11757  2460  2205
  1012  2009  1005  1055  2025  4276  2322  6363  1012   102]",112
Firewatch,91871466,Firewatch,the ending was terrible and made the entire game a wast of my time not buy this,16.09.2017 06:37:21,Nicht empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[ 101 1996 4566 2001 6659 1998 2081 1996 2972 2208 1037 2001 2102 1997
 2026 2051 2025 4965 2023  102]",20
Firewatch,91871467,Firewatch,"I can't recommend buying this game as the developers are attacking the livelihood of youtubers (Felix Kjellberg AKA Pewdiepie)  who they have deemed to be racist for saying a racial slur on stream (not even streaming firewatch at the time) by filing DMC claims against them and encouraging others to as well.  As if racial slurs aren't common place in competitive gaming and various forms of music.

They have also been banning and censoring people on their various forums for discussing this issue as well.

I refuse to support this behaviour from game developers and I strongly encourage you to as well.",11.09.2017,Nicht empfohlen,100.0,Ja,Nein,Nein,Ja,Ja,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Metacritic,0.0,"[  101  1045  2064  1005  1056 16755  9343  2023  2208  2004  1996  9797
  2024  7866  1996 24585  1997  7858  2869  1006  8383  1047  6460  3363
  4059  9875 29071 10265 14756  1007  2040  2027  2031  8357  2000  2022
 16939  2005  3038  1037  5762 22889  3126  2006  5460  1006  2025  2130
 11058  2543 18866  2012  1996  2051  1007  2011 15242  1040 12458  4447
  2114  2068  1998 11434  2500  2000  2004  2092  1012  2004  2065  5762
 22889  9236  4995  1005  1056  2691  2173  1999  6975 10355  1998  2536
  3596  1997  2189  1012  2027  2031  2036  2042 21029  1998  8292 29577
  2075  2111  2006  2037  2536 21415  2005 10537  2023  3277  2004  2092
  1012  1045 10214  2000  2490  2023  9164  2013  2208  9797  1998  1045
  6118  8627  2017  2000  2004  2092  1012   102]",237
Firewatch,91871468,Firewatch,"Haven't played this game in a very, very long time and never planned on reviewing it. The devs are pitiful and advise other people in the industry to go against content creators based entirely on a no-no word said at a slip of the tounge durring a live stream. This politically fueled response is sad. The game was no where near entertaining, though I might be a bit biased, and 3.5 hours is how long a casual playthrough is. Shallow story, shallow characters, shallow development team. Their political views match their game in terms of content and complexity.

It's a shame the game is only BARELY past the steam refund gameplay time. I payed $20 back in the day and felt like I was stolen from then. Now they've just poured salt in the wound.

Political agendas don't belong anywhere near the gaming industry. Stop it. We're sick of nonsense like this.",14.09.2017 10:42:42,Nicht empfohlen,100.0,Ja,Ja,Ja,Ja,Nein,Ja,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  4033  1005  1056  2209  2023  2208  1999  1037  2200  1010  2200
  2146  2051  1998  2196  3740  2006 15252  2009  1012  1996 16475  2015
  2024  6770 18424  1998 18012  2060  2111  1999  1996  3068  2000  2175
  2114  4180 17277  2241  4498  2006  1037  2053  1011  2053  2773  2056
  2012  1037  7540  1997  1996  2000  5575  2063  4241 18807  1037  2444
  5460  1012  2023 10317 17999  3433  2003  6517  1012  1996  2208  2001
  2053  2073  2379 14036  1010  2295  1045  2453  2022  1037  2978 25352
  1010  1998  1017  1012  1019  2847  2003  2129  2146  1037 10017  2377
  2705 22494  5603  2003  1012  8467  2466  1010  8467  3494  1010  8467
  2458  2136  1012  2037  2576  5328  2674  2037  2208  1999  3408  1997
  4180  1998 11619  1012  2009  1005  1055  1037  9467  1996  2208  2003
  2069  4510  2627  1996  5492 25416  8630 11247  2051  1012  1045  3477
  2098  1002  2322  2067  1999  1996  2154  1998  2371  2066  1045  2001
  7376  2013  2059  1012  2085  2027  1005  2310  2074  8542  5474  1999
  1996  6357  1012  2576 11376  2015  2123  1005  1056  7141  5973  2379
  1996 10355  3068  1012  2644  2009  1012  2057  1005  2128  5305  1997
 14652  2066  2023  1012   102]",376
Firewatch,91871469,Firewatch,Very linear game play. Scripted in a way that is not fun. You can basically watch a stream and get as much enjoyment for free. Check it out on twitch if you're curious.,20.09.2017,Nicht empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Metacritic,1.0,"[  101  2200  7399  2208  2377  1012 22892  1999  1037  2126  2008  2003
  2025  4569  1012  2017  2064 10468  3422  1037  5460  1998  2131  2004
  2172 20195  2005  2489  1012  4638  2009  2041  2006 19435  2065  2017
  1005  2128  8025  1012   102]",78
Firewatch,91871470,Firewatch,"Not worth the money, average game.",16.09.2017 01:20:43,Nicht empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,[ 101 2025 4276 1996 2769 1010 2779 2208 1012  102],10
Firewatch,91871471,Firewatch,"A very short game where the plot goes nowhere. Beautiful art direction that conveys the sense of an open world, but is really a series of corridors without any sort of gratifying exploration.
 The game is centered around the plot, but the ending leaves you thinking ""Well, that was a whole bunch of nothing.""
 Do not listen to the shills creaming their jeans, Firewatch is exceedingly mediocre.",12.09.2017,Nicht empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Metacritic,0.0,"[  101  1037  2200  2460  2208  2073  1996  5436  3632  7880  1012  3376
  2396  3257  2008 16636  2015  1996  3168  1997  2019  2330  2088  1010
  2021  2003  2428  1037  2186  1997 17506  2302  2151  4066  1997 24665
 10450 14116  8993  1012  1996  2208  2003  8857  2105  1996  5436  1010
  2021  1996  4566  3727  2017  3241  1000  2092  1010  2008  2001  1037
  2878  9129  1997  2498  1012  1000  2079  2025  4952  2000  1996 11895
 12718  6949  2075  2037  6312  1010  2543 18866  2003 17003  2135 19960
  3695 16748  1012   102]",165
