project,id,game_name_display,review,review_date,combined_rating,annotation_certainty,num_annotators,is-review-bombing,is-rating-game-related,criticism-praise-game-content,criticism-praise-developer-publisher,criticism-praise-ideological,criticism-praise-political,review_bomb_reason,review_bomb_type,source,rating,input_ids,review_length
Skyrim - Paid Mods,91872624,The Elder Scrolls V: Skyrim,"After Oblivion, Bethesda strikes again with a half-cooked open world RPG. The real strength of Skyrim and the such always remained about  fans and modders who were able to polish the base game, fix bugs, doing most of the time a better job than people paid to build the game.
Now, with paid mods, and Bethesda getting a cut on sale (and a heavy one), they can simply do even less, release a poor game that will be fixed by players. For free.
Cherry on top? Bethesda will be paid for others to fix their crap.

You lost yourself a customer, and a long time supporter, idiots! You're the very basic definition of what's wrong in this industry. You make me puke.",25.04.2015 16:45:32,Nicht empfohlen,100.0,1,Ja,Ja,Ja,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  2044 24034  1010  7014  2229  2850  9326  2153  2007  1037  2431
  1011 12984  2330  2088 22531  1012  1996  2613  3997  1997  3712 20026
  1998  1996  2107  2467  2815  2055  4599  1998 16913 13375  2040  2020
  2583  2000  3907  1996  2918  2208  1010  8081 12883  1010  2725  2087
  1997  1996  2051  1037  2488  3105  2084  2111  3825  2000  3857  1996
  2208  1012  2085  1010  2007  3825 16913  2015  1010  1998  7014  2229
  2850  2893  1037  3013  2006  5096  1006  1998  1037  3082  2028  1007
  1010  2027  2064  3432  2079  2130  2625  1010  2713  1037  3532  2208
  2008  2097  2022  4964  2011  2867  1012  2005  2489  1012  9115  2006
  2327  1029  7014  2229  2850  2097  2022  3825  2005  2500  2000  8081
  2037 10231  1012  2017  2439  4426  1037  8013  1010  1998  1037  2146
  2051 10129  1010 28781   999  2017  1005  2128  1996  2200  3937  6210
  1997  2054  1005  1055  3308  1999  2023  3068  1012  2017  2191  2033
 16405  3489  1012   102]",309
Skyrim - Paid Mods,91872625,The Elder Scrolls V: Skyrim,Paid mods go home!,27.04.2015 03:35:56,Nicht empfohlen,100.0,1,Ja,Nein,Nein,Nein,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,[  101  3825 16913  2015  2175  2188   999   102],16
Skyrim - Paid Mods,91872626,The Elder Scrolls V: Skyrim,played the original game. buggy and often crashed. then came the mods..made it rainbow-spewingly starstruck awesome. now the game developer wants a cut when people like me only bought the game after viewing all those awesome mods and killing the overall warm fuzzy feeling of community that is friendly and changing it to hostile. great job Beth.. you should also remember it is the community such as nexus and modders such as Fore that makes FNIS made sure to never help pirated gamers when the mods are not working and help to promote against piracy by telling them to buy the game,27.04.2015 08:02:46,Nicht empfohlen,100.0,1,Ja,Ja,Ja,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  2209  1996  2434  2208  1012 11829  6292  1998  2411  8007  1012
  2059  2234  1996 16913  2015  1012  1012  2081  2009 10098  1011 11867
  7974 15787  3340 16344 12722 12476  1012  2085  1996  2208  9722  4122
  1037  3013  2043  2111  2066  2033  2069  4149  1996  2208  2044 10523
  2035  2216 12476 16913  2015  1998  4288  1996  3452  4010 18001  3110
  1997  2451  2008  2003  5379  1998  5278  2009  2000 10420  1012  2307
  3105  7014  1012  1012  2017  2323  2036  3342  2009  2003  1996  2451
  2107  2004 26041  1998 16913 13375  2107  2004 18921  2008  3084  1042
  8977  2081  2469  2000  2196  2393 11304  2094 27911  2015  2043  1996
 16913  2015  2024  2025  2551  1998  2393  2000  5326  2114 24386  2011
  4129  2068  2000  4965  1996  2208   102]",233
Skyrim - Paid Mods,91872627,The Elder Scrolls V: Skyrim,"So Bethesda and Valve get together around a table.

They realise that Bethesda games are decent, but they're not amazing. They see that what makes their games so popular are the mods.

Not content to celebrate the contributions modders have made Skyrim's incredibly long life (it's four years old and it's still one of Steam's most popular games), they decide to make a swift buck.

Nobody should be in support of paid mods.

The modders get a terrible deal and the players get a terrible deal.

The only people making real money here are Valve and Bethesda.",27.04.2015,Nicht empfohlen,100.0,1,Ja,Ja,Ja,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Metacritic,0.0,"[  101  2061  7014  2229  2850  1998 10764  2131  2362  2105  1037  2795
  1012  2027 19148  2008  7014  2229  2850  2399  2024 11519  1010  2021
  2027  1005  2128  2025  6429  1012  2027  2156  2008  2054  3084  2037
  2399  2061  2759  2024  1996 16913  2015  1012  2025  4180  2000  8439
  1996  5857 16913 13375  2031  2081  3712 20026  1005  1055 11757  2146
  2166  1006  2009  1005  1055  2176  2086  2214  1998  2009  1005  1055
  2145  2028  1997  5492  1005  1055  2087  2759  2399  1007  1010  2027
  5630  2000  2191  1037  9170 10131  1012  6343  2323  2022  1999  2490
  1997  3825 16913  2015  1012  1996 16913 13375  2131  1037  6659  3066
  1998  1996  2867  2131  1037  6659  3066  1012  1996  2069  2111  2437
  2613  2769  2182  2024 10764  1998  7014  2229  2850  1012   102]",249
Skyrim - Paid Mods,91872628,The Elder Scrolls V: Skyrim,PAID MODS GOT TO GO BEFORE THIS SHIT TURNS INTO THE ALAMO,26.04.2015 05:40:21,Nicht empfohlen,100.0,1,Ja,Nein,Ja,Nein,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  3825 16913  2015  2288  2000  2175  2077  2023  4485  4332  2046
  1996 26234  2080   102]",30
Skyrim - Paid Mods,91872629,The Elder Scrolls V: Skyrim,"Mods brought a vast game to life. Between the split of the money, and the sudden massive split in the community, this was one of the worst ideas I've seen executed.",27.04.2015,Nicht empfohlen,100.0,1,Ja,Ja,Ja,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Metacritic,0.0,"[  101 16913  2015  2716  1037  6565  2208  2000  2166  1012  2090  1996
  3975  1997  1996  2769  1010  1998  1996  5573  5294  3975  1999  1996
  2451  1010  2023  2001  2028  1997  1996  5409  4784  1045  1005  2310
  2464  6472  1012   102]",79
Skyrim - Paid Mods,91872630,The Elder Scrolls V: Skyrim,"Pre-Paywall Mods; Yes

Post-Valve/Bethesda Paywall Mods; No

-----------------------

This was a great game, and its stand to see the modding community become fractured for what seems like a money grab.",27.04.2015 05:16:55,Nicht empfohlen,55.55555555555555,3,Ja,Nein,Ja,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  3653  1011  3477  9628 16913  2015  1025  2748  2695  1011 10764
  1013  7014  2229  2850  3477  9628 16913  2015  1025  2053  1011  1011
  1011  1011  1011  1011  1011  1011  1011  1011  1011  1011  1011  1011
  1011  1011  1011  1011  1011  1011  1011  1011  1011  2023  2001  1037
  2307  2208  1010  1998  2049  3233  2000  2156  1996 16913  4667  2451
  2468 21726  2005  2054  3849  2066  1037  2769  6723  1012   102]",137
Skyrim - Paid Mods,91872631,The Elder Scrolls V: Skyrim,I utterly detest what Valve and Bethesda have done. I refuse to support paid modding. I will continue to download and support mods from NexusMods where donations to mod creators go 100% to the mod creator without some middleman taking their cut.,26.04.2015 16:16:49,Nicht empfohlen,77.77777777777777,3,Ja,Nein,Nein,Ja,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  1045 12580 20010  4355  2054 10764  1998  7014  2229  2850  2031
  2589  1012  1045 10214  2000  2490  3825 16913  4667  1012  1045  2097
  3613  2000  8816  1998  2490 16913  2015  2013 26041  5302  5104  2073
 11440  2000 16913 17277  2175  2531  1003  2000  1996 16913  8543  2302
  2070  2690  2386  2635  2037  3013  1012   102]",101
Skyrim - Paid Mods,91872632,The Elder Scrolls V: Skyrim,"I bought this game as it builds on the best parts of pc gaming
-Extensive mods
-Free modding
-Long gameplay

Sadly most of it is trashed now. FUCK THIS GAME FUCK PAID MODS.",27.04.2015 12:44:38,Nicht empfohlen,77.77777777777779,3,Ja,Ja,Ja,Ja,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  1045  4149  2023  2208  2004  2009 16473  2006  1996  2190  3033
  1997  7473 10355  1011  4866 16913  2015  1011  2489 16913  4667  1011
  2146 11247 13718  2087  1997  2009  2003 11669  2098  2085  1012  6616
  2023  2208  6616  3825 16913  2015  1012   102]",80
Skyrim - Paid Mods,91872633,The Elder Scrolls V: Skyrim,"The game without mods - 5/10
The game with mods - 11/10
The game with paid mods - 0/10

The paid mods has caused the community to divide, and steam has shown that they can't into quality control.",27.04.2015,Nicht empfohlen,77.77777777777777,3,Ja,Ja,Ja,Ja,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Metacritic,0.0,"[  101  1996  2208  2302 16913  2015  1011  1019  1013  2184  1996  2208
  2007 16913  2015  1011  2340  1013  2184  1996  2208  2007  3825 16913
  2015  1011  1014  1013  2184  1996  3825 16913  2015  2038  3303  1996
  2451  2000 11443  1010  1998  5492  2038  3491  2008  2027  2064  1005
  1056  2046  3737  2491  1012   102]",103
Skyrim - Paid Mods,91872634,The Elder Scrolls V: Skyrim,"I don't know that I'm against paid mods, but the breakdown (25% for mod authors) is bad for both consumers and developers. 

Consequently, that means it's bad for Bethesda and Valve too.",27.04.2015 03:39:48,Nicht empfohlen,66.66666666666666,3,Ja,Nein,Nein,Ja,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  1045  2123  1005  1056  2113  2008  1045  1005  1049  2114  3825
 16913  2015  1010  2021  1996 12554  1006  2423  1003  2005 16913  6048
  1007  2003  2919  2005  2119 10390  1998  9797  1012  8821  1010  2008
  2965  2009  1005  1055  2919  2005  7014  2229  2850  1998 10764  2205
  1012   102]",95
Skyrim - Paid Mods,91872635,The Elder Scrolls V: Skyrim,"Skyrim was pretty great game, not my favorite of the Elder Scrolls series (that would be Morrowind), but still fun.  It wasn't able to hold my attention for too long, however. Something about the game, the menus, the items, the combat, the world, something didn't feel right. Something was missing. After playing 50+ hours of the xbox 360 version and constantly seeing all the cool things players could do on the pc I finally decided to upgrade my poor old desktop pc to a monster gaming rig.

That's right, Skyrim, or rather what pc players could do to it, made me join the pc master race. And it was almost entirely because of the one thing that the pc has always had that consoles lack: Mods.

Well, now that is changing. Valve and Bethesda have conspired to take what was once a passion project of dedicated gamers and monetize it. Look how well that's working out for them.

Skyrim is a fine game, but what Valve has done here has actually made it a worse idea to play on pc than to play on consoles. Don't stand for it. Don't indulge them. Vote with your wallets and refuse to pay for what was once free and refuse to encourage greedy, predatory practices like monetized mods.",26.04.2015 19:16:45,Nicht empfohlen,100.0,1,Ja,Ja,Ja,Ja,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  3712 20026  2001  3492  2307  2208  1010  2025  2026  5440  1997
  1996  6422 23074  2186  1006  2008  2052  2022 19084 22254  1007  1010
  2021  2145  4569  1012  2009  2347  1005  1056  2583  2000  2907  2026
  3086  2005  2205  2146  1010  2174  1012  2242  2055  1996  2208  1010
  1996 12183  2015  1010  1996  5167  1010  1996  4337  1010  1996  2088
  1010  2242  2134  1005  1056  2514  2157  1012  2242  2001  4394  1012
  2044  2652  2753  1009  2847  1997  1996 12202  9475  2544  1998  7887
  3773  2035  1996  4658  2477  2867  2071  2079  2006  1996  7473  1045
  2633  2787  2000 12200  2026  3532  2214 15363  7473  2000  1037  6071
 10355 19838  1012  2008  1005  1055  2157  1010  3712 20026  1010  2030
  2738  2054  7473  2867  2071  2079  2000  2009  1010  2081  2033  3693
  1996  7473  3040  2679  1012  1998  2009  2001  2471  4498  2138  1997
  1996  2028  2518  2008  1996  7473  2038  2467  2018  2008 22659  3768
  1024 16913  2015  1012  2092  1010  2085  2008  2003  5278  1012 10764
  1998  7014  2229  2850  2031  9530 13102 27559  2000  2202  2054  2001
  2320  1037  6896  2622  1997  4056 27911  2015  1998 12256 20624  4371
  2009  1012  2298  2129  2092  2008  1005  1055  2551  2041  2005  2068
  1012  3712 20026  2003  1037  2986  2208  1010  2021  2054 10764  2038
  2589  2182  2038  2941  2081  2009  1037  4788  2801  2000  2377  2006
  7473  2084  2000  2377  2006 22659  1012  2123  1005  1056  3233  2005
  2009  1012  2123  1005  1056 27427  5313  3351  2068  1012  3789  2007
  2115 15882  2015  1998 10214  2000  3477  2005  2054  2001  2320  2489
  1998 10214  2000  8627 20505  1010 21659  6078  2066 12256 20624  5422
 16913  2015  1012   102]",529
