project,id,game_name_display,review,review_date,combined_rating,annotation_certainty,num_annotators,is-review-bombing,is-rating-game-related,criticism-praise-game-content,criticism-praise-developer-publisher,criticism-praise-ideological,criticism-praise-political,review_bomb_reason,review_bomb_type,source,rating,input_ids,review_length
Assassin's Creed Unity,91871065,Assassin's Creed Unity,The game BUG is a bit too much.Not fluent in action and fighting。It can only be regarded as a tourist game.,25.04.2019 07:31:53,Empfohlen,100.0,3,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  1996  2208 11829  2003  1037  2978  2205  2172  1012  2025 19376
  1999  2895  1998  3554  1636  2009  2064  2069  2022  5240  2004  1037
  7538  2208  1012   102]",54
Assassin's Creed Unity,91871066,Assassin's Creed Unity,"I played,and playing this game a lot,and i know this is not the best AC game,but for me this is the most beautifully crafted one.",22.04.2019 19:35:07,Empfohlen,100.0,3,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  1045  2209  1010  1998  2652  2023  2208  1037  2843  1010  1998
  1045  2113  2023  2003  2025  1996  2190  9353  2208  1010  2021  2005
  2033  2023  2003  1996  2087 17950 19275  2028  1012   102]",66
Assassin's Creed Unity,91871067,Assassin's Creed Unity,"I got this game in 2016 and did not experience any of the bugs that other people had at the time. It ran flawlessly on my old setup (i5 4460, Radeon 7970, 8gb Ram). I was really high the whole time and I don't remember the story, but I didn't stop playing 'til it was over and that was good enough at the time! Classy move by Ubisoft after the fire.",03.05.2019 01:35:58,Empfohlen,88.88888888888889,3,Nein,Ja,Ja,Ja,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  1045  2288  2023  2208  1999  2355  1998  2106  2025  3325  2151
  1997  1996 12883  2008  2060  2111  2018  2012  1996  2051  1012  2009
  2743 27503  2135  2006  2026  2214 16437  1006  1045  2629  4008 16086
  1010 10958  3207  2239  6535 19841  1010  1022 18259  8223  1007  1012
  1045  2001  2428  2152  1996  2878  2051  1998  1045  2123  1005  1056
  3342  1996  2466  1010  2021  1045  2134  1005  1056  2644  2652  1005
 18681  2009  2001  2058  1998  2008  2001  2204  2438  2012  1996  2051
   999  2465  2100  2693  2011  1057 18477 15794  2044  1996  2543  1012
   102]",185
Assassin's Creed Unity,91871068,Assassin's Creed Unity,idc many ppl say this game is shit but for me its really enjoyable smooth parkour and fun to play online,22.04.2019 04:42:24,Empfohlen,100.0,3,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  8909  2278  2116  4903  2140  2360  2023  2208  2003  4485  2021
  2005  2033  2049  2428 22249  5744  2380  8162  1998  4569  2000  2377
  3784   102]",51
Assassin's Creed Unity,91871069,Assassin's Creed Unity,Bery nice,19.04.2019 23:42:32,Empfohlen,88.8888888888889,3,Nein,Nein,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,[ 101 2022 2854 3835  102],5
Assassin's Creed Unity,91871070,Assassin's Creed Unity,The only Assassin creed game I like in the whole serries,21.04.2019 08:18:49,Empfohlen,100.0,1,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  1996  2069 12025 16438  2208  1045  2066  1999  1996  2878 14262
  5134   102]",25
Assassin's Creed Unity,91871071,Assassin's Creed Unity,"Assassin's Creed Unity remains by far one of the most astoundingly beautiful and visually appealing games I've ever played, even now, 5 years down the line. With minimal bugs (at least in the version I have), it truly brings out the streets of Paris and the atmosphere of the Revolution in an amazing way. 

With regards to the story, I believe it could have been done much better. I was really into it in the beginning few sequences, but it got to be a bit of a drag later on. The storyline with Bellec, especially, I think was a missed opportunity, not to mention that it could have made the Assassin-Templar struggle more immersed and intertwined with the Revolution itself. I was especially disappointed that the story didn't really involve Napoleon too much, and that Arno didn't really seem to have any growth, except into a cocky prick with a chip on his shoulder.

Regarding the gameplay itself, there are aspects I enjoyed and those I hated. I'm personally a fan of the return to the single hidden blade, and I loved how it could only really be used for executions, much like in the original Assassin's Creed. I loved the fact that they scaled up the combat difficulty, which meant that you had no choice but to be extremely judicious and tactical in how you approached conflict. I'm not a fan of the stealth mechanics, however, since there are some things from the older games that you cannot do in this one, like carrying corpses around, whistling from hiding spots, and such, which really made for frustrating gameplay. The fact that your enemies couldn't parkour like you could seemed to be very fitting, since I can't really imagine gendarme and soldiers clambering across the Paris rooftops, all the while carrying their muskets, axes and such. The parkour was an absolute joy, though I think they could have refined it a lot more. This was the most buggy aspect of my game, and it felt quite clunky, taking away from the entire immersiveness. The sheer number of chests in the game is really unnecessary, and it was a chore to hunt them all down. 

All this being said, I did enjoy the game, and I'd recommend it as a buy. Besides, it's dirt cheap on steam, anyway, so you'll get a value for your money whatever your personal impressions of the game",14.08.2019 10:40:56,Empfohlen,100.0,1,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101 12025  1005  1055 16438  8499  3464  2011  2521  2028  1997  1996
  2087  2004 24826 15683  2135  3376  1998 17453 16004  2399  1045  1005
  2310  2412  2209  1010  2130  2085  1010  1019  2086  2091  1996  2240
  1012  2007 10124 12883  1006  2012  2560  1999  1996  2544  1045  2031
  1007  1010  2009  5621  7545  2041  1996  4534  1997  3000  1998  1996
  7224  1997  1996  4329  1999  2019  6429  2126  1012  2007 12362  2000
  1996  2466  1010  1045  2903  2009  2071  2031  2042  2589  2172  2488
  1012  1045  2001  2428  2046  2009  1999  1996  2927  2261 10071  1010
  2021  2009  2288  2000  2022  1037  2978  1997  1037  8011  2101  2006
  1012  1996  9994  2007  9852  2278  1010  2926  1010  1045  2228  2001
  1037  4771  4495  1010  2025  2000  5254  2008  2009  2071  2031  2081
  1996 12025  1011 27850  5998  2062 26275  1998  6970 21077  2007  1996
  4329  2993  1012  1045  2001  2926  9364  2008  1996  2466  2134  1005
  1056  2428  9125  8891  2205  2172  1010  1998  2008 12098  3630  2134
  1005  1056  2428  4025  2000  2031  2151  3930  1010  3272  2046  1037
 24995 24858  2007  1037  9090  2006  2010  3244  1012  4953  1996 11247
  2993  1010  2045  2024  5919  1045  5632  1998  2216  1045  6283  1012
  1045  1005  1049  7714  1037  5470  1997  1996  2709  2000  1996  2309
  5023  6085  1010  1998  1045  3866  2129  2009  2071  2069  2428  2022
  2109  2005 22679  1010  2172  2066  1999  1996  2434 12025  1005  1055
 16438  1012  1045  3866  1996  2755  2008  2027 18953  2039  1996  4337
  7669  1010  2029  3214  2008  2017  2018  2053  3601  2021  2000  2022
  5186 18414 14808  6313  1998  8608  1999  2129  2017  5411  4736  1012
  1045  1005  1049  2025  1037  5470  1997  1996 22150  9760  1010  2174
  1010  2144  2045  2024  2070  2477  2013  1996  3080  2399  2008  2017
  3685  2079  1999  2023  2028  1010  2066  4755 18113  2105  1010 24350
  2013  6318  7516  1010  1998  2107  1010  2029  2428  2081  2005 25198
 11247  1012  1996  2755  2008  2115  6716  2481  1005  1056  2380  8162
  2066  2017  2071  2790  2000  2022  2200 11414  1010  2144  1045  2064
  1005  1056  2428  5674  8991  7662  4168  1998  3548 18856  3286  5677
  2075  2408  1996  3000 23308  2015  1010  2035  1996  2096  4755  2037
 14163 17140  3215  1010 19589  1998  2107  1012  1996  2380  8162  2001
  2019  7619  6569  1010  2295  1045  2228  2027  2071  2031 15514  2009
  1037  2843  2062  1012  2023  2001  1996  2087 11829  6292  7814  1997
  2026  2208  1010  1998  2009  2371  3243 18856 16814  2100  1010  2635
  2185  2013  1996  2972 10047 16862  3512  2791  1012  1996 11591  2193
  1997 28717  1999  1996  2208  2003  2428 14203  1010  1998  2009  2001
  1037 16480  2890  2000  5690  2068  2035  2091  1012  2035  2023  2108
  2056  1010  1045  2106  5959  1996  2208  1010  1998  1045  1005  1040
 16755  2009  2004  1037  4965  1012  4661  1010  2009  1005  1055  6900
 10036  2006  5492  1010  4312  1010  2061  2017  1005  2222  2131  1037
  3643  2005  2115  2769  3649  2115  3167 19221  1997  1996  2208   102]",960
Assassin's Creed Unity,91871072,Assassin's Creed Unity,"An AC game that could've been great. If it wasn't plagued by glitches due to its short development period, I think it would have been one of the best of the series. The story is awesome but doesn't stack up to Ezio or Connor's even. Multiplayer missions were a nice concept and fun to play but unfortunately it's hard to find people now.",17.04.2019 02:44:41,Empfohlen,100.0,1,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  2019  9353  2208  2008  2071  1005  2310  2042  2307  1012  2065
  2009  2347  1005  1056 17808  2011  1043 15909  8376  2349  2000  2049
  2460  2458  2558  1010  1045  2228  2009  2052  2031  2042  2028  1997
  1996  2190  1997  1996  2186  1012  1996  2466  2003 12476  2021  2987
  1005  1056  9991  2039  2000 23043  2030  6720  1005  1055  2130  1012
 17762  6416  2020  1037  3835  4145  1998  4569  2000  2377  2021  6854
  2009  1005  1055  2524  2000  2424  2111  2085  1012   102]",159
Assassin's Creed Unity,91871073,Assassin's Creed Unity,[h1]7/10[/h1],07.07.2019 16:13:01,Empfohlen,100.0,1,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,[ 101 1031 1044 2487 1033 1021 1013 2184 1031 1013 1044 2487 1033  102],14
Assassin's Creed Unity,91871074,Assassin's Creed Unity,"By far the most visually impressive AC games, it is such a shame its bogged down by crappy coop, bugs, user interfaces, and mission structure. Everything else is fantastic, I wish they would do a re-release with the same quality just polish out all the bugs.",02.07.2019 02:20:47,Empfohlen,100.0,1,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  2011  2521  1996  2087 17453  8052  9353  2399  1010  2009  2003
  2107  1037  9467  2049 22132  5999  2091  2011 10231  7685 21859  1010
 12883  1010  5310 19706  1010  1998  3260  3252  1012  2673  2842  2003
 10392  1010  1045  4299  2027  2052  2079  1037  2128  1011  2713  2007
  1996  2168  3737  2074  3907  2041  2035  1996 12883  1012   102]",110
Assassin's Creed Unity,91871075,Assassin's Creed Unity,"I honestly did enjoy the story but it was beyond irritating with all the bugs and mess I had to go through to make it playable. It was also a nightmare to record/stream. It just had horrible frame rate and it was just this game. Once I got it going though it was fun and enjoyable. The voice acting was amazing, visuals were nice, co op missions were fun with friends (not so much with randos.)

The mechanics were one of the best ones I have used since starting this series and I can't wait to see how the other ones after this one live up to it.",29.06.2019 20:41:38,Empfohlen,100.0,1,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  1045  9826  2106  5959  1996  2466  2021  2009  2001  3458 29348
  2007  2035  1996 12883  1998  6752  1045  2018  2000  2175  2083  2000
  2191  2009 16854  1012  2009  2001  2036  1037 10103  2000  2501  1013
  5460  1012  2009  2074  2018  9202  4853  3446  1998  2009  2001  2074
  2023  2208  1012  2320  1045  2288  2009  2183  2295  2009  2001  4569
  1998 22249  1012  1996  2376  3772  2001  6429  1010 26749  2020  3835
  1010  2522  6728  6416  2020  4569  2007  2814  1006  2025  2061  2172
  2007 14566  2891  1012  1007  1996  9760  2020  2028  1997  1996  2190
  3924  1045  2031  2109  2144  3225  2023  2186  1998  1045  2064  1005
  1056  3524  2000  2156  2129  1996  2060  3924  2044  2023  2028  2444
  2039  2000  2009  1012   102]",243
Assassin's Creed Unity,91871076,Assassin's Creed Unity,"The  last Assassin's Creed game I played was 2 on my Xbox 360, so I haven't really kept up on all the new gameplay changes and whatnot. But I loved this game. At the time of the review, I am on the last mission and then gotta do the DLC. The movement in this game is the most fluid movement I have seen in an Assassin's Creed game. (While I didn't play any of the others really, I did see gameplay for most of them.) I am also a huge sound snob, and the sound design for this game is fantastic. Everything from the sword clashes to the foot steps while running through the streets of Paris sounded amazing. And speaking of Paris, the city itself is very beautiful. It is also so lively. I'm not sure if this is a new mechanic or was added in in an earlier game, but also having the Crowd Events to deal with while you are running around the city is very fun and immersive in my opinion. I find it very fun to be running down a street, crowd event triggers, quick run assassination, then continue running. I usually loot the bad guys, but sometimes I just skip that. Overall the game is very very fun, and I highly recommend it. As for bugs, the worst one I ran into was simply some patrolling or running thieves/enemies getting caught on crowds when trying to walk/run through them. I was able to walk through them just fine myself. But with the amount of people walking around the streets, you are bound to run into people getting stuck on each other from time to time. Great game, and got me back into Assassin's Creed again.",15.07.2019 01:04:41,Empfohlen,100.0,1,Ja,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  1996  2197 12025  1005  1055 16438  2208  1045  2209  2001  1016
  2006  2026 12202  9475  1010  2061  1045  4033  1005  1056  2428  2921
  2039  2006  2035  1996  2047 11247  3431  1998  2054 17048  1012  2021
  1045  3866  2023  2208  1012  2012  1996  2051  1997  1996  3319  1010
  1045  2572  2006  1996  2197  3260  1998  2059 10657  2079  1996 21469
  2278  1012  1996  2929  1999  2023  2208  2003  1996  2087  8331  2929
  1045  2031  2464  1999  2019 12025  1005  1055 16438  2208  1012  1006
  2096  1045  2134  1005  1056  2377  2151  1997  1996  2500  2428  1010
  1045  2106  2156 11247  2005  2087  1997  2068  1012  1007  1045  2572
  2036  1037  4121  2614  1055 25083  1010  1998  1996  2614  2640  2005
  2023  2208  2003 10392  1012  2673  2013  1996  4690 17783  2000  1996
  3329  4084  2096  2770  2083  1996  4534  1997  3000  5015  6429  1012
  1998  4092  1997  3000  1010  1996  2103  2993  2003  2200  3376  1012
  2009  2003  2036  2061 17133  1012  1045  1005  1049  2025  2469  2065
  2023  2003  1037  2047 15893  2030  2001  2794  1999  1999  2019  3041
  2208  1010  2021  2036  2383  1996  4306  2824  2000  3066  2007  2096
  2017  2024  2770  2105  1996  2103  2003  2200  4569  1998 10047 16862
  3512  1999  2026  5448  1012  1045  2424  2009  2200  4569  2000  2022
  2770  2091  1037  2395  1010  4306  2724 27099  1010  4248  2448 10102
  1010  2059  3613  2770  1012  1045  2788  8840  4140  1996  2919  4364
  1010  2021  2823  1045  2074 13558  2008  1012  3452  1996  2208  2003
  2200  2200  4569  1010  1998  1045  3811 16755  2009  1012  2004  2005
 12883  1010  1996  5409  2028  1045  2743  2046  2001  3432  2070 24248
  2030  2770 15862  1013  6716  2893  3236  2006 12783  2043  2667  2000
  3328  1013  2448  2083  2068  1012  1045  2001  2583  2000  3328  2083
  2068  2074  2986  2870  1012  2021  2007  1996  3815  1997  2111  3788
  2105  1996  4534  1010  2017  2024  5391  2000  2448  2046  2111  2893
  5881  2006  2169  2060  2013  2051  2000  2051  1012  2307  2208  1010
  1998  2288  2033  2067  2046 12025  1005  1055 16438  2153  1012   102]",669
