project,id,game_name_display,review,review_date,combined_rating,annotation_certainty,is-review-bombing,is-rating-game-related,criticism-praise-game-content,criticism-praise-developer-publisher,criticism-praise-ideological,criticism-praise-political,review_bomb_reason,review_bomb_type,source,rating,input_ids,review_length
Ukraine-Russia-Support,91992398,S.T.A.L.K.E.R.: Clear Sky,"Game is good, but i recomend instaling the clearsky reclimation project before playing the game, as it fixes most of the bugs.

",13.03.2022 22:04:23,Empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,"[  101  2208  2003  2204  1010  2021  1045 28667  8462  4859 16021  9080
  2075  1996 28837  4801 28667 17960  3370  2622  2077  2652  1996  2208
  1010  2004  2009  8081  2229  2087  1997  1996 12883  1012   102]",64
Ukraine-Russia-Support,91992399,S.T.A.L.K.E.R.: Call of Pripyat,Get out of here stalker,07.03.2022 22:47:21,Empfohlen,100.0,Ja,Ja,Nein,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,[  101  2131  2041  1997  2182 23883   102],13
Ukraine-Russia-Support,91992400,Cyberpunk 2077,"Games are out of politics, games should unite the world, not divide it. But you decided to get cheap hype on a high-profile topic.",05.03.2022,Nicht empfohlen,100.0,Ja,Nein,Nein,Nein,Nein,Ja,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Metacritic,0.0,"[  101  2399  2024  2041  1997  4331  1010  2399  2323 15908  1996  2088
  1010  2025 11443  2009  1012  2021  2017  2787  2000  2131 10036  1044
 18863  2006  1037  2152  1011  6337  8476  1012   102]",62
Ukraine-Russia-Support,91992401,S.T.A.L.K.E.R.: Shadow of Chernobyl,Loved it,11.03.2022 03:05:05,Empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,[ 101 3866 2009  102],4
Ukraine-Russia-Support,91992402,Cyberpunk 2077,"You are dead for me. You support xenophobia. Russian community was kind and loyal to you but now I see you don't deserve it. If you're back to Russia I hope that all fans remind you what you've done. We will not forgive, we will not forget!",03.03.2022,Nicht empfohlen,100.0,Ja,Nein,Nein,Nein,Nein,Ja,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Metacritic,0.0,"[  101  2017  2024  2757  2005  2033  1012  2017  2490  1060 16515 24920
  1012  2845  2451  2001  2785  1998  8884  2000  2017  2021  2085  1045
  2156  2017  2123  1005  1056 10107  2009  1012  2065  2017  1005  2128
  2067  2000  3607  1045  3246  2008  2035  4599 10825  2017  2054  2017
  1005  2310  2589  1012  2057  2097  2025  9641  1010  2057  2097  2025
  5293   999   102]",123
Ukraine-Russia-Support,91992403,Thronebreaker: The Witcher Tales,Love the storry and puzzles.,09.03.2022 14:24:36,Empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,[  101  2293  1996  2358  2953  2854  1998 19672  1012   102],19
Ukraine-Russia-Support,91992404,Cyberpunk 2077,"The company is not thinking about gamers, but about politics! Ugly developer!",05.03.2022,Nicht empfohlen,100.0,Ja,Nein,Nein,Ja,Nein,Ja,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Metacritic,0.0,"[  101  1996  2194  2003  2025  3241  2055 27911  2015  1010  2021  2055
  4331   999  9200  9722   999   102]",37
Ukraine-Russia-Support,91992405,The Witcher 3: Wild Hunt,"Amazing game

I hate the horse and the pathfinding with a passion though",07.03.2022 16:41:44,Empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,"[  101  6429  2208  1045  5223  1996  3586  1998  1996  4130 16294  4667
  2007  1037  6896  2295   102]",33
Ukraine-Russia-Support,91992406,S.T.A.L.K.E.R.: Clear Sky,Clear Sky 4 Life Brothers and SIsters,29.03.2022 23:27:27,Empfohlen,100.0,Nein,Ja,Nein,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,[ 101 3154 3712 1018 2166 3428 1998 5208  102],9
Ukraine-Russia-Support,91992407,The Witcher Enhanced Edition,"At this point, the clunky mechanics, outdated graphics, and unsatisfying gameplay are hard to get over. There are also some gamebreaking bugs that won't allow you to progress in the game so I would recommend only playing for the good story if you can stomach everything else that comes with it.",11.03.2022 22:58:38,Nicht empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,"[  101  2012  2023  2391  1010  1996 18856 16814  2100  9760  1010 25963
  8389  1010  1998  4895 16846  2483 14116 11247  2024  2524  2000  2131
  2058  1012  2045  2024  2036  2070  2208 23890  2075 12883  2008  2180
  1005  1056  3499  2017  2000  5082  1999  1996  2208  2061  1045  2052
 16755  2069  2652  2005  1996  2204  2466  2065  2017  2064  4308  2673
  2842  2008  3310  2007  2009  1012   102]",125
Ukraine-Russia-Support,91992408,S.T.A.L.K.E.R.: Shadow of Chernobyl,"Great classic, fantastic mods",21.03.2022 23:13:22,Empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,[  101  2307  4438  1010 10392 16913  2015   102],14
Ukraine-Russia-Support,91992409,Cyberpunk 2077,"I thought that the developer would be the last stronghold of reason in this LGBT system, I always gave hope for their products and did not put low ratings. This is how they paid us back.",07.03.2022,Nicht empfohlen,100.0,Ja,Nein,Nein,Ja,Ja,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Metacritic,0.0,"[  101  1045  2245  2008  1996  9722  2052  2022  1996  2197 16995  1997
  3114  1999  2023 12010  2291  1010  1045  2467  2435  3246  2005  2037
  3688  1998  2106  2025  2404  2659  8599  1012  2023  2003  2129  2027
  3825  2149  2067  1012   102]",80
Ukraine-Russia-Support,91992410,Cyberpunk 2077,Can cops drive cars in your games? Or you will fix it in 2025? Will you ever fix this game?,05.03.2022,Nicht empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Metacritic,0.0,"[  101  2064 10558  3298  3765  1999  2115  2399  1029  2030  2017  2097
  8081  2009  1999 16798  2629  1029  2097  2017  2412  8081  2023  2208
  1029   102]",50
Ukraine-Russia-Support,91992411,GWENT: The Witcher Card Game,It is good example for every human. You can be punished for nothing. Just for your nationality. Disgusting company. Don't come back to Russia. Never.,04.03.2022,Nicht empfohlen,100.0,Ja,Nein,Nein,Ja,Ja,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Metacritic,0.0,"[  101  2009  2003  2204  2742  2005  2296  2529  1012  2017  2064  2022
 14248  2005  2498  1012  2074  2005  2115 10662  1012 19424  2194  1012
  2123  1005  1056  2272  2067  2000  3607  1012  2196  1012   102]",67
Ukraine-Russia-Support,91992412,GWENT: The Witcher Card Game,Its a great card game.,01.03.2022 06:35:24,Empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,[ 101 2049 1037 2307 4003 2208 1012  102],8
