project,id,game_name_display,review,review_date,combined_rating,agreement,annotator,lead_time,annotation_created_at,annotation_updated_at,is-review-bombing,is-rating-game-related,criticism-praise-game-content,criticism-praise-developer-publisher,criticism-praise-ideological,criticism-praise-political,review_bomb_reason,review_bomb_type,source,rating,input_ids,review_length
Borderlands - Epic Store,91872244,Borderlands GOTY,I'm just sick of all this BS.,04.04.2019 19:32:08,Nicht empfohlen,83.33333333333334,18232,39.678,2024-02-22T13:44:02.554411Z,2024-02-22T13:44:02.554431Z,Ja,Nein,Nein,Ja,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,[  101  1045  1005  1049  2074  5305  1997  2035  2023 18667  1012   102],23
Borderlands - Epic Store,91872244,Borderlands GOTY,I'm just sick of all this BS.,04.04.2019 19:32:08,Nicht empfohlen,83.33333333333334,17568,9.144,2024-02-09T10:07:30.131943Z,2024-02-09T10:07:30.131962Z,Ja,Nein,Nein,Nein,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,[  101  1045  1005  1049  2074  5305  1997  2035  2023 18667  1012   102],23
Borderlands - Epic Store,91872245,Borderlands 2,"Coop game with the worst coop I've ever played. All because of stupid level system making game in party a complete **** Using save editor is requiered otherwise you'll wear lowlevel gear till the end of the game. Inferior game design everywhere: how items should spawn, how skills should work, bad fast travel points, regular map backtracking, stupid weapon mechanics, stupid UI design, etc.",21.04.2019,Nicht empfohlen,100.0,15655,114.271,2024-02-16T12:59:46.367733Z,2024-02-16T12:59:46.367752Z,Nein,Ja,Ja,Nein,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Metacritic,0.0,"[  101 21859  2208  2007  1996  5409 21859  1045  1005  2310  2412  2209
  1012  2035  2138  1997  5236  2504  2291  2437  2208  1999  2283  1037
  3143  1008  1008  1008  1008  2478  3828  3559  2003  2128 15549  6850
  4728  2017  1005  2222  4929  2659 20414  2884  6718  6229  1996  2203
  1997  1996  2208  1012 14092  2208  2640  7249  1024  2129  5167  2323
 25645  1010  2129  4813  2323  2147  1010  2919  3435  3604  2685  1010
  3180  4949  2067  6494 23177  1010  5236  5195  9760  1010  5236 21318
  2640  1010  4385  1012   102]",170
Borderlands - Epic Store,91872246,Borderlands GOTY,Fuck epic and 2k! You pieces of ... fecal matters!,03.04.2019 18:25:39,Nicht empfohlen,100.0,15655,19.954,2024-02-16T13:00:25.262603Z,2024-02-16T13:00:25.262622Z,Ja,Nein,Nein,Ja,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  6616  8680  1998  1016  2243   999  2017  4109  1997  1012  1012
  1012 10768  9289  5609   999   102]",37
Borderlands - Epic Store,91872247,Borderlands GOTY Enhanced,"Laggy co-op in a co-op oriented game.

lol

Just avoid this, dont give gearbox any money on steam or epic. Piss poor attempt at a release.",03.04.2019 23:58:43,Nicht empfohlen,100.0,15655,27.399,2024-02-16T13:00:53.903477Z,2024-02-16T13:00:53.903516Z,Ja,Ja,Ja,Ja,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  2474 22772  2522  1011  6728  1999  1037  2522  1011  6728  8048
  2208  1012  8840  2140  2074  4468  2023  1010  2123  2102  2507 22227
  2151  2769  2006  5492  2030  8680  1012 18138  3532  3535  2012  1037
  2713  1012   102]",75
Borderlands - Epic Store,91872248,Borderlands GOTY Enhanced,Epic owned. Don't be fooled by the Gearbox and 2K logo you pay for this you are showing you are willing to roll over and accept any decision they make. Stay away.,04.04.2019 04:52:36,Nicht empfohlen,100.0,15655,30.528,2024-02-16T13:01:31.169892Z,2024-02-16T13:01:31.169912Z,Ja,Nein,Nein,Nein,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  8680  3079  1012  2123  1005  1056  2022 25857  2011  1996 22227
  1998  1016  2243  8154  2017  3477  2005  2023  2017  2024  4760  2017
  2024  5627  2000  4897  2058  1998  5138  2151  3247  2027  2191  1012
  2994  2185  1012   102]",78
Borderlands - Epic Store,91872249,Borderlands: The Pre-Sequel,fuck randy lol,11.04.2019 00:35:28,Nicht empfohlen,100.0,15655,16.753,2024-02-16T13:01:49.273938Z,2024-02-16T13:01:49.273955Z,Nein,Nein,Nein,Nein,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,[ 101 6616 9744 8840 2140  102],6
Borderlands - Epic Store,91872250,Borderlands GOTY,"Would’ve preferred to own this on the Epic store, thank god the sequel is on Epic.",12.04.2019 08:32:34,Nicht empfohlen,100.0,15655,24.334,2024-02-16T13:02:21.079348Z,2024-02-16T13:02:21.079373Z,Ja,Ja,Nein,Nein,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[ 101 2052 1521 2310 6871 2000 2219 2023 2006 1996 8680 3573 1010 4067
 2643 1996 8297 2003 2006 8680 1012  102]",22
Borderlands - Epic Store,91872251,Borderlands: The Pre-Sequel,Love borderlands but hate epic. That's terrible.,04.04.2019 16:59:55,Nicht empfohlen,100.0,15655,16.924,2024-02-16T13:02:39.161173Z,2024-02-16T13:02:39.161193Z,Ja,Nein,Ja,Nein,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,[ 101 2293 3675 8653 2021 5223 8680 1012 2008 1005 1055 6659 1012  102],14
Borderlands - Epic Store,91872252,Borderlands GOTY,EPIC 'store' and their exclusivity deals can fuck right off.,03.04.2019 19:12:22,Nicht empfohlen,100.0,15655,23.563,2024-02-16T13:03:09.471970Z,2024-02-16T13:03:09.471992Z,Ja,Nein,Nein,Nein,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  8680  1005  3573  1005  1998  2037  4654 20464  2271  7730  9144
  2064  6616  2157  2125  1012   102]",35
Borderlands - Epic Store,91872253,Borderlands GOTY Enhanced,nice server laggs indie company and btw thx for epic exclusive,03.04.2019 21:08:33,Nicht empfohlen,100.0,15655,20.506,2024-02-16T13:03:36.756262Z,2024-02-16T13:03:36.756280Z,Ja,Ja,Ja,Ja,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  3835  8241  2474 21314 10271  2194  1998 18411  2860 16215  2595
  2005  8680  7262   102]",28
Borderlands - Epic Store,91872254,Borderlands GOTY Enhanced,"Played through the original borderlands years ago and have been running through GOTY Enhanced with some friends this week.  As it stands right now, co-op has a lot of issues.  There's a tremendous amount of lag going on.  The host doesn't seem to be impacted as much, but mobs are teleporting all over which makes it hard to aim.  There are also frequent game crashes, and a lot of the game options are reset back to default when you start the game as well, which means we can't disable voice without messing around with the config.  We've decided to wait until everything is patched before continuing the playthrough.",10.04.2019 17:47:16,Nicht empfohlen,100.0,15655,30.005,2024-02-16T13:04:08.160260Z,2024-02-16T13:04:08.160286Z,Nein,Ja,Ja,Nein,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  2209  2083  1996  2434  3675  8653  2086  3283  1998  2031  2042
  2770  2083  2288  2100  9412  2007  2070  2814  2023  2733  1012  2004
  2009  4832  2157  2085  1010  2522  1011  6728  2038  1037  2843  1997
  3314  1012  2045  1005  1055  1037 14388  3815  1997  2474  2290  2183
  2006  1012  1996  3677  2987  1005  1056  4025  2000  2022 19209  2004
  2172  1010  2021 11240  2015  2024 10093 13699 11589  2075  2035  2058
  2029  3084  2009  2524  2000  6614  1012  2045  2024  2036  6976  2208
 19119  1010  1998  1037  2843  1997  1996  2208  7047  2024 25141  2067
  2000 12398  2043  2017  2707  1996  2208  2004  2092  1010  2029  2965
  2057  2064  1005  1056  4487 19150  2376  2302 22308  2105  2007  1996
  9530  8873  2290  1012  2057  1005  2310  2787  2000  3524  2127  2673
  2003  8983  2098  2077  5719  1996  2377  2705 22494  5603  1012   102]",276
Borderlands - Epic Store,91872255,Borderlands GOTY Enhanced,🤢 motion sickness.,06.04.2019 10:13:59,Nicht empfohlen,100.0,15655,8.659,2024-02-16T13:04:17.937549Z,2024-02-16T13:04:17.937565Z,Nein,Ja,Ja,Nein,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,[  101   100  4367 15556  1012   102],12
Borderlands - Epic Store,91872256,Borderlands GOTY Enhanced,"Borderlands : As Garbage as you Remember Edition.

Install.
Boots up, read extensive EULA. 
Attempt to launch online.
Spends 20 minutes troubleshooting.
Uninstall.

Write bad review because its unacceptable for any game to require this much of a headache to get working properly.",07.04.2019 20:39:16,Nicht empfohlen,100.0,15655,18.313,2024-02-16T13:04:42.598567Z,2024-02-16T13:04:42.598590Z,Nein,Ja,Ja,Nein,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  3675  8653  1024  2004 13044  2004  2017  3342  3179  1012 16500
  1012  6879  2039  1010  3191  4866  7327  2721  1012  3535  2000  4888
  3784  1012 15970  2322  2781 13460 23416  2075  1012  4895  7076  9080
  2140  1012  4339  2919  3319  2138  2049 21873  2005  2151  2208  2000
  5478  2023  2172  1997  1037 14978  2000  2131  2551  7919  1012   102]",113
Borderlands - Epic Store,91872257,Borderlands GOTY,Stupidest story ever. Gameplay is so glitchy and loot is lackluster at best.,09.04.2019 17:20:57,Nicht empfohlen,100.0,15655,23.735,2024-02-16T13:05:12.652945Z,2024-02-16T13:05:12.652966Z,Nein,Ja,Ja,Nein,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  5236  4355  2466  2412  1012 11247  2003  2061  1043 15909 11714
  1998  8840  4140  2003  3768  7393  3334  2012  2190  1012   102]",43
Borderlands - Epic Store,91872258,Borderlands GOTY,"Game is great, really love the franchise but those fucking exclusivity deals are ruining pc gamming. Fuck epic, and fuck greedy ceo.",03.04.2019 17:42:25,Nicht empfohlen,100.0,15655,38.648,2024-02-16T13:05:58.936636Z,2024-02-16T13:05:58.936653Z,Ja,Ja,Ja,Nein,Ja,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  2208  2003  2307  1010  2428  2293  1996  6329  2021  2216  8239
  4654 20464  2271  7730  9144  2024 27853  7473 11721 25057  1012  6616
  8680  1010  1998  6616 20505  5766  1012   102]",59
Borderlands - Epic Store,91872259,Borderlands GOTY,"I heard you don't like reviews ... that's why you want to go to the EPIC store .. so customers can't post review ...

Exclusive games ... are not pro consumer ...",15.04.2019 21:09:55,Nicht empfohlen,100.0,15655,35.156000000000006,2024-02-16T13:06:30.934300Z,2024-02-16T13:06:50.708845Z,Ja,Nein,Nein,Nein,Ja,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[ 101 1045 2657 2017 2123 1005 1056 2066 4391 1012 1012 1012 2008 1005
 1055 2339 2017 2215 2000 2175 2000 1996 8680 3573 1012 1012 2061 6304
 2064 1005 1056 2695 3319 1012 1012 1012 7262 2399 1012 1012 1012 2024
 2025 4013 7325 1012 1012 1012  102]",49
Borderlands - Epic Store,91872260,Borderlands: The Pre-Sequel,"PC store exclusivity is bad for consumers. You should make your game available on as many platforms as possible. Most people don't like Epic Game Store (Security issue and lack of features), please stop screwing your loyal fans.",05.04.2019 17:00:20,Nicht empfohlen,100.0,15655,19.868,2024-02-16T13:07:15.420583Z,2024-02-16T13:07:15.420604Z,Ja,Nein,Nein,Nein,Ja,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  7473  3573  4654 20464  2271  7730  2003  2919  2005 10390  1012
  2017  2323  2191  2115  2208  2800  2006  2004  2116  7248  2004  2825
  1012  2087  2111  2123  1005  1056  2066  8680  2208  3573  1006  3036
  3277  1998  3768  1997  2838  1007  1010  3531  2644 29082  2115  8884
  4599  1012   102]",99
